1.0638952005693512, 2.439070262839781e-10
1.1794845953808175, 2.571836431552601e-10
1.3076324716909604, 2.7118294751214703e-10
1.449703275241622, 2.8378731321472296e-10
1.6072096951894732, 2.9923473794817713e-10
1.7818287703602727, 3.155230139804165e-10
1.975419745404978, 3.318592521296932e-10
2.1900438669799094, 3.499233817812363e-10
2.4279863307294387, 3.671129518452733e-10
2.691780612750202, 3.8612026460313306e-10
2.984235444604434, 4.071379896661448e-10
3.2520778781756974, 4.159669783625025e-10
3.6679206452360487, 4.595751735570107e-10
4.066430505391848, 4.737075350198247e-10
4.5082374060241515, 4.982337938418547e-10
4.998045455867664, 5.25354206459497e-10
5.541069852607842, 5.525544772770753e-10
6.143092411341295, 5.79698058974884e-10
6.810523126056287, 6.112528245234331e-10
7.550468419604987, 6.429005055748465e-10
8.370806808854386, 6.76186748733049e-10
9.28027279065539, 7.111963907282089e-10
10.288549841800194, 7.480186607213676e-10
11.406373523178647, 7.867474077230228e-10
12.64564578592799, 8.274813397863302e-10
14.019561696643022, 8.703242755845763e-10
15.54274993094443, 9.153854090140662e-10
17.23142853130129, 9.627795874968914e-10
19.103577587528097, 1.0126276046928346e-9
21.17913067856052, 1.0623717317387022e-9
23.480187113872613, 1.1173761429662778e-9
26.03124723436201, 1.1752284135298136e-9
28.859473278052487, 1.232960111974153e-9
31.994978588164408, 1.2967967550249155e-9
35.471148242875294, 1.36393854716883e-9
39.3249945206549, 1.434556612857412e-9
43.597550985966635, 1.5050275007472609e-9
48.33430939133689, 1.5829504622556785e-9
53.58570404767606, 1.6649078935177968e-9
59.40764882015225, 1.746694514177757e-9
65.86213246724333, 1.8324988053316947e-9
73.0178786618, 1.9225181302655347e-9
80.95107772164894, 2.016959547501963e-9
89.74619784078644, 2.1267489191532657e-9
99.49688445869307, 2.2255985016232884e-9
110.30695734374035, 2.334928381733977e-9
122.29151600706903, 2.443453978504319e-9
135.5781652167553, 2.5699640723199217e-9
150.30837366084563, 2.6894139393088764e-9
166.63898022552883, 2.8144157402245956e-9
184.743863926443, 2.9601324193453e-9
204.815795273592, 3.0899083247050994e-9
227.0684887821577, 3.241696397192851e-9
251.73887848317105, 3.375286551471731e-9
279.08964066239224, 3.5321671608021774e-9
309.4119906880821, 3.696339454915109e-9
343.0287837067054, 3.8583915969557186e-9
380.2979522210027, 4.037726540977569e-9
421.61631715181653, 4.204121059604364e-9
467.4238129616833, 4.3995252315085575e-9
518.2081718269123, 4.59240591696064e-9
574.5101167325514, 4.769605220908534e-9
636.9291187833566, 4.941154753593084e-9
706.1297800313532, 5.131810631768351e-9
782.8489097806906, 5.3432923037169e-9
867.9033697142827, 5.54946477499431e-9
962.1987713726588, 5.749063702936231e-9
1066.7391185908646, 5.94082826729991e-9
1182.6374975605672, 6.108078176577334e-9
1311.1279283391038, 6.280036609800363e-9
1453.5785039935713, 6.473153541427614e-9
1611.5059572781192, 6.6386130091515894e-9
1786.5918099421467, 6.842756496561775e-9
1980.7002766180187, 7.035398052884292e-9
2195.898113918778, 7.160802325355898e-9
2434.476626087714, 7.306860911462033e-9
2698.976061503484, 7.4747408501335e-9
2992.2126598008253, 7.56966852691357e-9
3317.3086375893267, 7.70459604165165e-9
3677.725432041072, 7.763155876980941e-9
4077.300556306, 7.861746365488671e-9
4520.2884591705415, 7.981709091736884e-9
5011.405824009826, 8.001880097213517e-9
5555.88178935111, 8.103502334389484e-9
6159.513625768317, 8.123981130107071e-9
6828.728461923726, 8.247945307918136e-9
7570.651716980416, 8.247945307918136e-9
8393.182968015151, 8.247945307918136e-9
9305.080060224584, 8.247945307918136e-9
