1.1199888087714527, 4.080087639138508e-10
1.1968252664484549, 4.1825507426744765e-10
1.2788695321381796, 4.234743225463871e-10
1.366538062055331, 4.2875869986803856e-10
1.4602164084116809, 4.341090189533126e-10
1.5603165536331574, 4.395261026647594e-10
1.6672787221928465, 4.4501078413311713e-10
1.781484816338116, 4.4501078413311713e-10
1.903584778196805, 4.4916916330208576e-10
2.0341037883699578, 4.56186324974902e-10
2.1734368498812877, 4.56186324974902e-10
2.322314017323259, 4.56186324974902e-10
2.481389047650805, 4.56186324974902e-10
2.6513604791906538, 4.56186324974902e-10
2.8329746990981945, 4.56186324974902e-10
3.0270292209305376, 4.56186324974902e-10
3.23424229548508, 4.514961411709441e-10
3.4558402707191, 4.5336640021996443e-10
3.6924225780607065, 4.4916916330208576e-10
3.94524999724345, 4.463926152702704e-10
4.194754827744641, 4.505639068854572e-10
4.503913091638653, 4.3816552716803684e-10
4.812245094224009, 4.341090189533126e-10
5.141812814951894, 4.3276521231586274e-10
5.493541691449887, 4.234743225463871e-10
5.869768167559306, 4.221634361547608e-10
6.271293278873306, 4.131001523269604e-10
6.700701035194733, 4.1054656559706754e-10
7.159155531822593, 4.0298012598831305e-10
7.649166964094704, 3.980134651613607e-10
8.172717436368119, 3.9310801757590546e-10
8.731668772033416, 3.834777536571123e-10
9.329427401832717, 3.799275413254208e-10
9.967860218231783, 3.740834095847729e-10
10.649717843513791, 3.660523395631256e-10
11.378500979267045, 3.6042163932771547e-10
12.157307297578832, 3.5597950453795605e-10
12.988935400528016, 3.483371011221257e-10
13.878140938470468, 3.4511221868710785e-10
14.8276678737357, 3.3875174467573177e-10
15.842553880858752, 3.345766876149998e-10
16.92690419054275, 3.304530874153301e-10
18.08502410954576, 3.24362783564368e-10
19.323341196718292, 3.223577286276525e-10
20.645422664758655, 3.1641662354855103e-10
22.05905526501464, 3.1446068795651543e-10
23.569774777997743, 3.134872588379224e-10
25.18207975686993, 3.0675710705328124e-10
26.90701448626194, 3.0675710705328124e-10
28.75010465989802, 3.0675710705328124e-10
30.718680739349242, 3.0486088195275863e-10
32.82041863833326, 2.9924224658794324e-10
35.068568135477165, 2.9924224658794324e-10
37.4707125044478, 2.9924224658794324e-10
40.03740016321247, 2.9924224658794324e-10
42.77990208056303, 2.9924224658794324e-10
45.71253205661084, 3.02976378405054e-10
48.84619845766534, 3.0675710705328124e-10
52.19208985868893, 3.0675710705328124e-10
55.76716980704945, 3.0675710705328124e-10
59.588617436439996, 3.0866512661430803e-10
63.675093007169615, 3.1446068795651543e-10
68.03674146455594, 3.1446068795651543e-10
72.6998648668017, 3.1739914882281833e-10
77.68452040240932, 3.223577286276525e-10
83.00579364401761, 3.223577286276525e-10
88.7003783580118, 3.304530874153301e-10
94.77622136292507, 3.304530874153301e-10
101.27831233428638, 3.3875174467573177e-10
108.21975688644783, 3.4191719200585755e-10
115.63982859104416, 3.472588058365636e-10
123.5701910473424, 3.5377901021767685e-10
132.04112316235617, 3.58193685863721e-10
141.09625562469623, 3.6491920585227804e-10
150.7723720801041, 3.717710056187906e-10
161.10805674551733, 3.764101966307186e-10
172.1565449713185, 3.834777536571139e-10
183.96500246293326, 3.9189113163207744e-10
196.5834185207733, 4.004890964006022e-10
210.0595229041421, 4.054866497017382e-10
224.47058622448048, 4.156696222860268e-10
239.86435782745642, 4.234743225463888e-10
256.31698862131253, 4.3276521231586455e-10
273.89812830448705, 4.4225994120406056e-10
292.68518287540286, 4.519629813753607e-10
312.7608677178553, 4.6187890311198997e-10
334.21357177916263, 4.720123769666881e-10
357.13774672779715, 4.823681759626146e-10
381.6390624073807, 4.944818717278706e-10
407.8111531934677, 5.037663673611917e-10
435.7889009773327, 5.164174351867246e-10
465.68605279153866, 5.293862088526964e-10
497.63428870769644, 5.426806668951812e-10
531.7611144581094, 5.52870153244739e-10
568.242407882956, 5.667543627922142e-10
607.2264882430713, 5.809872460266764e-10
648.885058399163, 5.955775591786945e-10
693.3929894239579, 6.086443383359986e-10
740.9629835776009, 6.239292031161753e-10
791.8063347726307, 6.415839721415213e-10
846.1069274529134, 6.536304877537936e-10
904.1650391460608, 6.721256875802882e-10
966.1829800378185, 6.868719079343156e-10
1032.4676402705836, 7.041212990364809e-10
1103.2997374515767, 7.21803873516741e-10
1179.0205314748664, 7.445328544018475e-10
1259.8911938710098, 7.608676645938938e-10
1346.3088877749165, 7.775608552421317e-10
1438.6719587855641, 7.970877148252296e-10
