1.0638952005693512, 1.3852899826022692e-13
1.1794845953808175, 1.3852899826022692e-13
1.3076324716909604, 1.4171179317228844e-13
1.449703275241622, 1.427888930263917e-13
1.6072096951894732, 1.427888930263917e-13
1.7818287703602727, 1.427888930263917e-13
1.975419745404978, 1.438741795251612e-13
2.1900438669799094, 1.5597661149947327e-13
2.4279863307294387, 1.7254614388155355e-13
2.691780612750202, 1.8895851054327582e-13
2.984235444604434, 2.0693200035373523e-13
3.308464719097028, 2.283375244166779e-13
3.6679206452360487, 2.5195728532856796e-13
4.066430505391848, 2.8369109790523366e-13
4.469654901053551, 3.4576691119603235e-13
4.870817365659487, 4.184580705073316e-13
5.307985143107535, 5.064312145052017e-13
5.7843897983302, 6.091976753021727e-13
6.249605719920993, 7.411884764820226e-13
6.694449987393714, 8.922679081981659e-13
7.170958079941438, 1.0864119592480068e-12
7.681383815117171, 1.3128205581116136e-12
8.228141436245279, 1.5984705283856646e-12
8.813817031459424, 1.9685051158668796e-12
9.441180765542752, 2.415039539739421e-12
10.113199982425202, 2.974104060460249e-12
10.833053240311044, 3.593908295374453e-12
11.604145345820708, 4.375888583082667e-12
12.430123458256546, 5.328015997569616e-12
13.314894340163246, 6.4873119896392624e-12
14.262642835775772, 7.898853319906428e-12
15.277851664755465, 9.437179823351726e-12
16.50658971491217, 1.1360798187579782e-11
17.98809653341673, 1.383273667492312e-11
19.434809012730174, 1.6589393457979916e-11
21.17913067856052, 1.9895410559110954e-11
23.279238416090855, 2.3572943236100348e-11
25.587591363312413, 2.818518145349537e-11
28.36761537205462, 3.3294030006375484e-11
31.449681623829647, 3.8933847229242915e-11
34.86660620809918, 4.450645202878186e-11
38.65477059550039, 5.113413543999132e-11
42.85450900706465, 5.7574437684899405e-11
47.51053787007503, 6.466247867264586e-11
52.67243193316537, 7.15316305536354e-11
58.39515211006294, 7.873205961922745e-11
64.7396306721558, 8.600360725194376e-11
71.77342002068147, 9.347369981709158e-11
79.57141194629594, 1.00826284961501e-10
88.21663503428817, 1.0875722004189902e-10
97.80113870575916, 1.1642707779842336e-10
108.42697330753309, 1.2369765405452304e-10
120.20727668623954, 1.3109097235851101e-10
133.26747881579246, 1.3857598108957642e-10
147.74663730445144, 1.4685856611767353e-10
163.79891800118872, 1.5563619519458912e-10
181.59523646601303, 1.645226826387084e-10
201.3250777816976, 1.7391656914251214e-10
223.19851408322802, 1.824600138113258e-10
247.4484412864829, 1.904592888875278e-10
274.33305883155526, 1.9981537499418754e-10
304.1386188436205, 2.0857553079843744e-10
337.18247398284433, 2.1717091849800456e-10
373.81645643511274, 2.2726484845128933e-10
414.43062402114714, 2.3543893765610045e-10
459.4574133104558, 2.4576087497606254e-10
509.37624396010597, 2.5653533893030885e-10
564.7186233027119, 2.6576220687267897e-10
626.0738055343758, 2.7671425477215553e-10
694.0950657584108, 2.8811763604443773e-10
769.5066556872913, 2.9848043202699197e-10
853.111515063185, 3.0921594917320004e-10
945.799820903906, 3.2033759323437486e-10
1048.558465601776, 3.352266274101976e-10
1162.481564792831, 3.472838037617188e-10
1288.7821068781616, 3.5977464346121235e-10
1428.80486823489, 3.727147441821181e-10
1584.0407316306123, 3.900382262871372e-10
1756.142560295606, 4.0406682453576034e-10
1946.942796670953, 4.1859999273562824e-10
2158.4729732140004, 4.3475179392362906e-10
2392.985343001169, 4.538118559987286e-10
2652.9768604384026, 4.701342156527319e-10
2941.2157674123146, 4.8827447966295e-10
3260.7710679561906, 5.08396247736324e-10
3615.045205260401, 5.293472329145508e-10
4007.810288953347, 5.497722482366462e-10
4443.248258380571, 5.695460382883844e-10
4925.995409517696, 5.960180809330222e-10
5461.191759614479, 6.174552059192494e-10
6054.535775176715, 6.429005055748492e-10
6712.345045998246, 6.710860673497179e-10
7441.623551265935, 6.969801163893119e-10
8250.136233948631, 7.220485670721589e-10
9146.491677496018, 7.537040787962768e-10
